      Skeleton      	     bodyID      	 Motion 	  Rate  
S030C003P092R002A106	72057594037971437	0.105352	1.000000
S030C003P093R002A097	72057594037976493	0.130510	0.708333
S030C003P096R001A061	72057594037980233	1.745988	0.867470
S030C003P096R001A062	72057594037980233	1.575725	0.923077
S030C003P096R001A064	72057594037980233	1.627888	0.921875
S030C003P096R001A066	72057594037980233	2.001559	0.826667
S030C003P096R001A067	72057594037980233	1.665245	0.785714
S030C003P096R001A069	72057594037980233	2.010969	0.857143
S030C003P096R001A071	72057594037980233	1.575038	0.795455
S031C001P006R001A092	72057594037929755	0.201631	0.893939
S031C001P006R001A093	72057594037929755	0.085967	1.000000
S031C001P006R001A096	72057594037929755	0.072521	1.000000
S031C001P006R001A097	72057594037929755	0.071568	0.940000
S031C001P006R001A098	72057594037929755	0.077601	0.878378
S031C001P006R001A100	72057594037929755	0.077005	0.976744
S031C001P006R001A101	72057594037929755	0.079881	0.928571
S031C001P006R001A102	72057594037929755	0.077932	0.936508
S031C001P006R001A103	72057594037929755	0.077701	0.971429
S031C001P006R001A104	72057594037929755	0.074855	1.000000
S031C001P006R001A105	72057594037929755	0.073050	1.000000
S031C001P006R001A107	72057594037929755	0.076761	0.853659
S031C001P006R001A110	72057594037929755	0.075794	0.743590
S031C001P006R001A111	72057594037929755	0.075404	1.000000
S031C001P006R001A112	72057594037929755	0.073632	1.000000
S031C001P006R001A114	72057594037929755	0.074867	0.891892
S031C001P006R001A115	72057594037929755	0.074467	1.000000
S031C001P006R001A117	72057594037929755	0.074318	1.000000
S031C001P006R001A118	72057594037929755	0.072594	1.000000
S031C001P006R001A119	72057594037929755	0.073716	1.000000
S031C001P006R001A120	72057594037929755	0.077986	0.709091
S031C001P006R002A062	72057594037929755	0.071292	1.000000
S031C001P006R002A063	72057594037929755	0.071455	1.000000
S031C001P006R002A064	72057594037929755	0.071077	1.000000
S031C001P006R002A065	72057594037929755	0.071257	1.000000
S031C001P006R002A066	72057594037929755	0.072416	0.984127
S031C001P006R002A067	72057594037929755	0.073238	1.000000
S031C001P006R002A068	72057594037929755	0.072671	1.000000
S031C001P006R002A069	72057594037929755	0.074809	1.000000
S031C001P006R002A070	72057594037929755	0.073854	1.000000
S031C001P006R002A071	72057594037929755	0.075003	1.000000
S031C001P006R002A072	72057594037929755	0.076012	0.827586
S031C001P006R002A073	72057594037929755	0.083380	0.796875
S031C001P006R002A076	72057594037929755	0.074350	1.000000
S031C001P006R002A077	72057594037929755	0.074750	0.950000
S031C001P006R002A078	72057594037929755	0.075598	0.709091
S031C001P006R002A079	72057594037929755	0.070661	1.000000
S031C001P006R002A081	72057594037929755	0.075551	0.714286
S031C001P006R002A083	72057594037929755	0.078526	0.770492
S031C001P006R002A084	72057594037929755	0.074530	0.831776
S031C001P006R002A085	72057594037929755	0.072919	0.931507
S031C001P006R002A086	72057594037929755	0.075254	0.898734
S031C001P042R002A115	72057594037937558	0.154275	1.000000
S031C001P044R001A063	72057594037933439	0.129075	1.000000
S031C001P044R001A064	72057594037933439	0.128379	1.000000
S031C001P044R001A065	72057594037933439	0.126752	1.000000
S031C001P044R001A066	72057594037933439	0.127200	1.000000
S031C001P044R001A067	72057594037933439	0.127398	1.000000
S031C001P044R001A068	72057594037933439	0.126393	1.000000
S031C001P044R001A069	72057594037933439	0.128546	1.000000
S031C001P044R001A070	72057594037933439	0.127990	1.000000
S031C001P044R001A071	72057594037933439	0.128785	1.000000
S031C001P044R001A072	72057594037933439	0.128522	1.000000
S031C001P044R001A073	72057594037933439	0.127360	1.000000
S031C001P044R001A074	72057594037933439	0.126963	1.000000
S031C001P044R001A075	72057594037933439	0.128703	1.000000
S031C001P044R001A076	72057594037933439	0.127166	1.000000
S031C001P044R001A077	72057594037933439	0.128023	1.000000
S031C001P044R001A078	72057594037933439	0.128073	1.000000
S031C001P044R001A079	72057594037933439	0.128527	1.000000
S031C001P044R001A080	72057594037933439	0.127352	1.000000
S031C001P044R001A081	72057594037933439	0.129183	1.000000
S031C001P044R001A082	72057594037933439	0.129630	1.000000
S031C001P044R001A083	72057594037933439	0.129424	1.000000
S031C001P044R001A084	72057594037933439	0.129007	1.000000
S031C001P044R001A085	72057594037933439	0.130541	1.000000
S031C001P044R001A086	72057594037933439	0.127380	1.000000
S031C001P044R001A087	72057594037933439	0.131585	1.000000
S031C001P044R001A088	72057594037933439	0.134157	1.000000
S031C001P044R001A089	72057594037933439	0.128997	1.000000
S031C001P044R001A090	72057594037933439	0.128333	1.000000
S031C001P044R001A091	72057594037933439	0.128754	1.000000
S031C001P044R001A092	72057594037933439	0.129836	1.000000
S031C001P044R001A093	72057594037933439	0.127915	1.000000
S031C001P044R001A094	72057594037933439	0.128021	1.000000
S031C001P044R001A095	72057594037933439	0.127721	1.000000
S031C001P044R001A096	72057594037933439	0.127756	1.000000
S031C001P044R001A097	72057594037933439	0.128803	1.000000
S031C001P044R001A098	72057594037933439	0.127051	1.000000
S031C001P044R001A099	72057594037933439	0.128381	1.000000
S031C001P044R001A100	72057594037933439	0.126422	1.000000
S031C001P044R001A101	72057594037933439	0.128083	1.000000
S031C001P044R001A102	72057594037933439	0.129629	1.000000
S031C001P044R001A103	72057594037933439	0.129533	1.000000
S031C001P044R001A104	72057594037933439	0.129073	1.000000
S031C001P044R001A105	72057594037933439	0.128018	1.000000
S031C001P067R002A068	72057594037936740	0.070590	0.766667
S031C001P067R002A069	72057594037936740	0.054698	1.000000
S031C001P067R002A108	72057594037936903	0.111820	1.000000
S031C001P067R002A109	72057594037936903	0.059655	1.000000
S031C001P067R002A110	72057594037936902	0.134569	0.720000
S031C001P067R002A110	72057594037936903	0.061927	1.000000
S031C001P082R001A093	72057594037935088	0.113336	1.000000
S031C001P082R001A094	72057594037935088	0.113052	1.000000
S031C001P082R001A095	72057594037935088	0.112828	1.000000
S031C001P082R001A096	72057594037935088	0.113651	1.000000
S031C001P082R001A097	72057594037935088	0.108249	1.000000
S031C001P082R001A098	72057594037935088	0.109682	1.000000
S031C001P082R001A099	72057594037935088	0.111185	1.000000
S031C001P082R001A100	72057594037935088	0.110467	1.000000
S031C001P082R001A101	72057594037935088	0.109527	1.000000
S031C001P082R001A102	72057594037935088	0.110009	1.000000
S031C001P082R001A103	72057594037935088	0.110061	1.000000
S031C001P082R001A104	72057594037935088	0.111566	1.000000
S031C001P082R001A105	72057594037935088	0.110413	1.000000
S031C001P082R001A106	72057594037935088	0.110650	1.000000
S031C001P082R001A107	72057594037935088	0.103522	1.000000
S031C001P082R001A108	72057594037935088	0.105923	1.000000
S031C001P082R001A109	72057594037935088	0.100113	1.000000
S031C001P082R001A110	72057594037935088	0.107584	1.000000
S031C001P082R001A111	72057594037935088	0.101956	1.000000
S031C001P082R001A112	72057594037935088	0.098101	1.000000
S031C001P082R001A113	72057594037935088	0.097646	1.000000
S031C001P082R001A114	72057594037935088	0.189507	1.000000
S031C001P085R002A110	72057594037932395	0.128837	1.000000
S031C001P085R002A115	72057594037932478	0.117198	1.000000
S031C001P097R001A093	72057594037930839	0.045769	1.000000
S031C001P101R002A093	72057594037935888	0.103790	1.000000
S031C001P101R002A094	72057594037935888	0.104263	1.000000
S031C001P101R002A095	72057594037935888	0.104515	1.000000
S031C001P101R002A096	72057594037935888	0.106149	1.000000
S031C001P101R002A097	72057594037935888	0.104596	1.000000
S031C001P101R002A098	72057594037935888	0.104460	1.000000
S031C001P101R002A099	72057594037935888	0.104232	1.000000
S031C001P101R002A100	72057594037935888	0.104390	1.000000
S031C001P101R002A101	72057594037935888	0.105095	1.000000
S031C001P101R002A102	72057594037935888	0.104534	1.000000
S031C001P101R002A103	72057594037935888	0.104825	1.000000
S031C001P101R002A104	72057594037935888	0.103560	1.000000
S031C001P101R002A105	72057594037935888	0.102553	1.000000
S031C002P006R002A115	72057594037929903	0.044759	1.000000
S031C002P006R002A116	72057594037929903	0.043573	1.000000
S031C002P006R002A117	72057594037929903	0.034197	1.000000
S031C002P006R002A118	72057594037929903	0.033806	0.826923
S031C002P006R002A119	72057594037929903	0.035151	0.946429
S031C002P006R002A120	72057594037929903	0.043858	1.000000
S031C002P042R002A115	72057594037937140	0.097732	1.000000
S031C002P044R001A068	72057594037931204	0.060575	1.000000
S031C002P044R001A069	72057594037931204	0.060867	1.000000
S031C002P044R001A070	72057594037931204	0.059037	1.000000
S031C002P044R001A071	72057594037931204	0.057781	1.000000
S031C002P044R001A072	72057594037931204	0.058938	1.000000
S031C002P044R001A073	72057594037931204	0.094712	0.866667
S031C002P044R001A074	72057594037931204	0.060034	1.000000
S031C002P044R001A075	72057594037931204	0.058722	1.000000
S031C002P044R001A076	72057594037931204	0.060310	1.000000
S031C002P044R001A077	72057594037931204	0.061869	1.000000
S031C002P044R001A078	72057594037931204	0.060587	1.000000
S031C002P044R001A079	72057594037931204	0.061662	1.000000
S031C002P044R001A080	72057594037931204	0.058569	1.000000
S031C002P044R001A081	72057594037931204	0.060142	1.000000
S031C002P044R001A082	72057594037931204	0.059168	1.000000
S031C002P044R001A083	72057594037931204	0.059856	1.000000
S031C002P044R001A084	72057594037931204	0.058966	1.000000
S031C002P044R001A085	72057594037931204	0.063516	0.896104
S031C002P044R001A086	72057594037931204	0.061897	1.000000
S031C002P044R001A087	72057594037931204	0.062541	1.000000
S031C002P044R001A088	72057594037931204	0.060534	1.000000
S031C002P044R001A089	72057594037931204	0.058768	1.000000
S031C002P044R001A090	72057594037931204	0.059102	1.000000
S031C002P044R001A091	72057594037931204	0.059735	1.000000
S031C002P044R001A092	72057594037931204	0.061426	1.000000
S031C002P044R001A093	72057594037931204	0.058587	1.000000
S031C002P044R001A094	72057594037931204	0.059605	1.000000
S031C002P044R001A095	72057594037931204	0.060182	1.000000
S031C002P044R001A096	72057594037931204	0.059176	0.935484
S031C002P044R001A097	72057594037931204	0.061498	1.000000
S031C002P044R001A098	72057594037931204	0.063934	0.960784
S031C002P044R001A105	72057594037931204	0.094904	0.738095
S031C002P044R001A108	72057594037931204	0.094366	0.709677
S031C002P044R001A111	72057594037931204	0.060391	1.000000
S031C002P044R001A112	72057594037931204	0.061665	1.000000
S031C002P044R001A113	72057594037931204	0.059166	1.000000
S031C002P044R001A114	72057594037931204	0.061217	1.000000
S031C002P044R001A116	72057594037931204	0.060460	1.000000
S031C002P044R001A117	72057594037931204	0.059550	1.000000
S031C002P044R001A118	72057594037931204	0.061605	0.955556
S031C002P044R001A119	72057594037931204	0.059757	1.000000
S031C002P044R001A120	72057594037931204	0.060988	1.000000
S031C002P044R002A061	72057594037931204	0.059812	1.000000
S031C002P044R002A062	72057594037931204	0.060953	1.000000
S031C002P044R002A063	72057594037931204	0.061495	1.000000
S031C002P044R002A064	72057594037931204	0.058465	1.000000
S031C002P044R002A065	72057594037931204	0.063694	1.000000
S031C002P044R002A066	72057594037931204	0.064611	0.847222
S031C002P044R002A067	72057594037931204	0.058168	0.941176
S031C002P044R002A068	72057594037931204	0.064959	1.000000
S031C002P044R002A069	72057594037931204	0.061102	1.000000
S031C002P044R002A070	72057594037931204	0.060711	1.000000
S031C002P044R002A071	72057594037931204	0.060358	1.000000
S031C002P044R002A072	72057594037931204	0.062111	1.000000
S031C002P044R002A073	72057594037931204	0.061724	1.000000
S031C002P044R002A074	72057594037931204	0.060440	1.000000
S031C002P044R002A075	72057594037931204	0.060527	1.000000
S031C002P044R002A077	72057594037931204	0.094887	1.000000
S031C002P044R002A078	72057594037931204	0.095400	0.979167
S031C002P044R002A081	72057594037931204	0.094126	1.000000
S031C002P044R002A082	72057594037931204	0.096560	1.000000
S031C002P044R002A083	72057594037931204	0.095695	0.805195
S031C002P044R002A084	72057594037931204	0.094610	0.967742
S031C002P044R002A085	72057594037931204	0.095883	0.910448
S031C002P044R002A086	72057594037931204	0.095673	0.941176
S031C002P044R002A087	72057594037931204	0.096639	0.942529
S031C002P044R002A088	72057594037931204	0.096244	0.984127
S031C002P044R002A089	72057594037931204	0.060279	1.000000
S031C002P044R002A090	72057594037931204	0.059195	1.000000
S031C002P044R002A095	72057594037931204	0.099800	0.928571
S031C002P044R002A101	72057594037931204	0.094613	0.824561
S031C002P044R002A102	72057594037931204	0.097786	0.789474
S031C002P044R002A105	72057594037931204	0.074130	0.941176
S031C002P044R002A106	72057594037931204	0.061886	1.000000
S031C002P044R002A107	72057594037931204	0.060455	1.000000
S031C002P044R002A108	72057594037931204	0.060382	1.000000
S031C002P044R002A109	72057594037931204	0.061147	1.000000
S031C002P044R002A110	72057594037931204	0.064318	1.000000
S031C002P044R002A111	72057594037931204	0.061809	1.000000
S031C002P044R002A112	72057594037931204	0.061409	1.000000
S031C002P044R002A113	72057594037931204	0.060979	1.000000
S031C002P044R002A114	72057594037931204	0.066453	1.000000
S031C002P067R002A111	72057594037936306	0.119435	1.000000
S031C002P082R001A101	72057594037934027	0.108440	1.000000
S031C002P082R001A102	72057594037934027	0.103285	1.000000
S031C002P082R001A103	72057594037934027	0.104261	1.000000
S031C002P082R001A104	72057594037934027	0.103812	1.000000
S031C002P082R001A105	72057594037934027	0.103875	1.000000
S031C002P082R001A106	72057594037934027	0.106701	1.000000
S031C002P082R001A107	72057594037934027	0.103137	1.000000
S031C002P082R001A108	72057594037934027	0.102714	1.000000
S031C002P082R001A109	72057594037934027	0.104338	1.000000
S031C002P082R001A110	72057594037934027	0.105977	1.000000
S031C002P082R001A111	72057594037934027	0.107071	1.000000
S031C002P082R001A112	72057594037934027	0.105308	1.000000
S031C002P082R001A113	72057594037934027	0.106200	1.000000
S031C002P082R001A114	72057594037934027	0.147930	0.953125
S031C002P085R001A061	72057594037931204	0.076310	0.846154
S031C002P085R001A064	72057594037931204	0.095001	1.000000
S031C002P085R001A065	72057594037931204	0.091109	1.000000
S031C002P085R001A067	72057594037931204	0.076925	0.777778
S031C002P085R001A068	72057594037931204	0.066634	1.000000
S031C002P085R001A069	72057594037931204	0.062693	1.000000
S031C002P085R001A070	72057594037931204	0.059753	0.961538
S031C002P085R001A071	72057594037931204	0.063622	1.000000
S031C002P085R001A072	72057594037931204	0.057864	1.000000
S031C002P085R001A073	72057594037931204	0.070759	0.987013
S031C002P085R001A075	72057594037931204	0.070272	1.000000
S031C002P085R001A076	72057594037931204	0.068141	1.000000
S031C002P085R001A077	72057594037931204	0.077356	0.972973
S031C002P085R001A078	72057594037931204	0.076950	1.000000
S031C002P085R001A079	72057594037931204	0.072967	1.000000
S031C002P085R001A080	72057594037931204	0.069844	0.980769
S031C002P085R001A081	72057594037931204	0.072838	1.000000
S031C002P085R001A083	72057594037931204	0.062313	0.846154
S031C002P085R001A084	72057594037931204	0.062892	0.921569
S031C002P085R001A086	72057594037931204	0.063518	0.944444
S031C002P085R001A087	72057594037931204	0.081748	0.962963
S031C002P085R001A088	72057594037931204	0.077870	1.000000
S031C002P085R001A089	72057594037931204	0.061590	1.000000
S031C002P085R001A093	72057594037931204	0.068395	0.804348
S031C002P085R001A094	72057594037931204	0.075429	0.925926
S031C002P085R001A095	72057594037931204	0.068684	0.826087
S031C002P085R001A096	72057594037931204	0.068810	0.939394
S031C002P085R001A097	72057594037931204	0.063157	0.866667
S031C002P085R001A098	72057594037931204	0.064404	0.864865
S031C002P085R001A099	72057594037931204	0.066190	0.984127
S031C002P085R001A100	72057594037931204	0.065495	0.952381
S031C002P085R001A101	72057594037931204	0.065633	0.977273
S031C002P085R001A102	72057594037931204	0.069503	0.866667
S031C002P085R001A103	72057594037931204	0.074871	0.941176
S031C002P085R001A105	72057594037931204	0.086993	0.964286
S031C002P085R001A106	72057594037931204	0.074714	0.860465
S031C002P085R001A107	72057594037931204	0.077773	1.000000
S031C002P085R001A109	72057594037931204	0.070667	0.800000
S031C002P085R001A110	72057594037931204	0.066108	1.000000
S031C002P085R001A111	72057594037931204	0.071017	1.000000
S031C002P085R001A112	72057594037931204	0.067141	0.729167
S031C002P085R001A113	72057594037931204	0.073652	0.925000
S031C002P085R001A114	72057594037931204	0.076216	0.848485
S031C002P085R001A116	72057594037931204	0.058176	1.000000
S031C002P085R001A117	72057594037931204	0.052580	0.968750
S031C002P085R001A118	72057594037931204	0.054143	1.000000
S031C002P085R001A119	72057594037931204	0.052864	0.933333
S031C002P085R002A061	72057594037931204	0.049906	1.000000
S031C002P085R002A062	72057594037931204	0.051226	1.000000
S031C002P085R002A063	72057594037931204	0.049179	1.000000
S031C002P085R002A064	72057594037931204	0.050240	1.000000
S031C002P085R002A065	72057594037931204	0.051510	0.947368
S031C002P085R002A066	72057594037931204	0.050357	1.000000
S031C002P085R002A069	72057594037931204	0.050280	0.739130
S031C002P085R002A070	72057594037931204	0.049870	1.000000
S031C002P085R002A071	72057594037931204	0.049472	1.000000
S031C002P085R002A072	72057594037931204	0.049632	1.000000
S031C002P085R002A073	72057594037931204	0.050248	0.773585
S031C002P085R002A074	72057594037931204	0.050182	1.000000
S031C002P085R002A075	72057594037931204	0.050568	1.000000
S031C002P085R002A076	72057594037931204	0.050396	0.823529
S031C002P085R002A077	72057594037931204	0.048821	1.000000
S031C002P085R002A078	72057594037931204	0.051565	1.000000
S031C002P085R002A079	72057594037931204	0.047858	0.840000
S031C002P085R002A080	72057594037931204	0.051425	1.000000
S031C002P085R002A082	72057594037931204	0.048422	1.000000
S031C002P085R002A084	72057594037931204	0.049396	0.816327
S031C002P085R002A085	72057594037931204	0.050329	0.842105
S031C002P085R002A088	72057594037931204	0.049622	0.921569
S031C002P085R002A089	72057594037931204	0.053642	0.923077
S031C002P085R002A090	72057594037931204	0.057290	1.000000
S031C002P085R002A091	72057594037931204	0.051745	0.971429
S031C002P085R002A092	72057594037931204	0.048466	0.923077
S031C002P085R002A093	72057594037931204	0.049414	0.870968
S031C002P085R002A094	72057594037931204	0.048764	1.000000
S031C002P085R002A095	72057594037931204	0.049501	1.000000
S031C002P085R002A096	72057594037931204	0.050077	1.000000
S031C002P085R002A097	72057594037931204	0.052219	0.888889
S031C002P085R002A098	72057594037931204	0.048761	0.910714
S031C002P085R002A099	72057594037931204	0.049382	1.000000
S031C002P085R002A100	72057594037931204	0.048777	1.000000
S031C002P085R002A101	72057594037931204	0.050812	0.847826
S031C002P085R002A102	72057594037931204	0.049497	0.757576
S031C002P085R002A103	72057594037931204	0.048691	0.928571
S031C002P085R002A104	72057594037931204	0.050076	0.969697
S031C002P085R002A105	72057594037931204	0.050968	0.851852
S031C002P085R002A106	72057594037931204	0.057555	0.833333
S031C002P085R002A107	72057594037931204	0.055612	0.962963
S031C002P085R002A108	72057594037931204	0.054726	1.000000
S031C002P085R002A109	72057594037931204	0.057452	0.976744
S031C002P085R002A110	72057594037931204	0.057794	1.000000
S031C002P085R002A111	72057594037931204	0.057096	1.000000
S031C002P085R002A112	72057594037931204	0.054488	1.000000
S031C002P085R002A113	72057594037931204	0.057116	0.902439
S031C002P085R002A114	72057594037931204	0.055269	0.985507
S031C002P085R002A115	72057594037931669	0.084146	1.000000
S031C002P085R002A115	72057594037931204	0.055650	1.000000
S031C002P085R002A116	72057594037931204	0.055856	1.000000
S031C002P085R002A117	72057594037931204	0.055614	1.000000
S031C002P085R002A118	72057594037931204	0.056190	1.000000
S031C002P085R002A119	72057594037931204	0.056173	1.000000
S031C002P085R002A120	72057594037931204	0.056113	0.750000
S031C002P096R001A061	72057594037929903	0.041383	1.000000
S031C002P096R001A062	72057594037929903	0.044796	1.000000
S031C002P096R001A063	72057594037929903	0.040754	1.000000
S031C002P096R001A064	72057594037929903	0.043244	1.000000
S031C002P096R001A065	72057594037929903	0.046689	1.000000
S031C002P096R001A066	72057594037929903	0.041418	1.000000
S031C002P096R001A067	72057594037929903	0.041768	1.000000
S031C002P096R001A068	72057594037929903	0.045491	1.000000
S031C002P096R001A069	72057594037929903	0.044471	1.000000
S031C002P096R001A070	72057594037929903	0.043377	1.000000
S031C002P096R001A071	72057594037929903	0.042935	1.000000
S031C002P096R001A072	72057594037929903	0.044228	1.000000
S031C002P096R001A073	72057594037929903	0.043346	1.000000
S031C002P096R001A074	72057594037929903	0.044498	1.000000
S031C002P096R001A075	72057594037929903	0.043262	1.000000
S031C002P096R001A076	72057594037929903	0.046988	1.000000
S031C002P096R001A077	72057594037929903	0.041865	1.000000
S031C002P096R001A078	72057594037929903	0.047927	1.000000
S031C002P096R001A079	72057594037929903	0.041392	1.000000
S031C002P096R001A080	72057594037929903	0.041364	1.000000
S031C002P096R001A081	72057594037929903	0.039396	1.000000
S031C002P096R001A082	72057594037929903	0.043851	1.000000
S031C002P096R001A083	72057594037929903	0.043961	1.000000
S031C002P096R001A084	72057594037929903	0.043999	1.000000
S031C002P096R001A085	72057594037929903	0.043927	1.000000
S031C002P096R001A086	72057594037929903	0.039825	1.000000
S031C002P099R002A104	72057594037931204	0.095041	0.800000
S031C002P099R002A106	72057594037931204	0.067981	0.951220
S031C002P099R002A107	72057594037931204	0.072624	1.000000
S031C002P099R002A108	72057594037931204	0.081152	1.000000
S031C002P099R002A109	72057594037931204	0.080140	0.975000
S031C002P099R002A110	72057594037931204	0.067886	1.000000
S031C002P099R002A111	72057594037931204	0.076315	1.000000
S031C002P099R002A112	72057594037931204	0.075930	0.853659
S031C002P099R002A113	72057594037931204	0.071408	1.000000
S031C002P099R002A114	72057594037931204	0.070576	0.924051
S031C002P099R002A115	72057594037931204	0.076180	1.000000
S031C002P099R002A116	72057594037931204	0.069505	0.850000
S031C002P099R002A117	72057594037931204	0.072643	1.000000
S031C002P101R001A115	72057594037934974	0.123651	1.000000
S031C002P101R001A116	72057594037934974	0.122839	1.000000
S031C002P101R001A117	72057594037934974	0.121927	1.000000
S031C002P101R001A118	72057594037934974	0.124340	1.000000
S031C002P101R001A119	72057594037934974	0.120459	1.000000
S031C002P101R001A120	72057594037934974	0.124457	1.000000
S031C002P101R002A061	72057594037934974	0.120426	1.000000
S031C002P101R002A062	72057594037934974	0.115464	1.000000
S031C002P101R002A063	72057594037934974	0.117920	1.000000
S031C002P101R002A064	72057594037934974	0.119530	1.000000
S031C002P101R002A065	72057594037934974	0.116178	1.000000
S031C002P101R002A066	72057594037934974	0.120929	1.000000
S031C002P101R002A067	72057594037934974	0.124328	1.000000
S031C002P101R002A068	72057594037934974	0.124669	1.000000
S031C002P101R002A069	72057594037934974	0.124071	1.000000
S031C002P101R002A070	72057594037934974	0.120768	1.000000
S031C002P101R002A071	72057594037934974	0.114472	1.000000
S031C002P101R002A072	72057594037934974	0.111308	1.000000
S031C002P101R002A073	72057594037934974	0.120698	1.000000
S031C002P101R002A074	72057594037934974	0.122801	1.000000
S031C002P101R002A075	72057594037934974	0.118271	1.000000
S031C002P101R002A076	72057594037934974	0.120142	1.000000
S031C002P101R002A077	72057594037934974	0.119959	1.000000
S031C002P101R002A078	72057594037934974	0.117354	1.000000
S031C002P101R002A079	72057594037934974	0.109767	1.000000
S031C002P101R002A080	72057594037934974	0.119995	1.000000
S031C002P101R002A081	72057594037934974	0.122672	1.000000
S031C002P101R002A082	72057594037934974	0.118340	1.000000
S031C002P101R002A083	72057594037934974	0.117059	1.000000
S031C002P101R002A084	72057594037934974	0.122591	1.000000
S031C002P101R002A085	72057594037934974	0.116969	1.000000
S031C002P101R002A086	72057594037934974	0.122207	1.000000
S031C002P101R002A087	72057594037934974	0.116140	1.000000
S031C002P101R002A088	72057594037934974	0.120132	1.000000
S031C002P101R002A089	72057594037934974	0.121617	1.000000
S031C002P101R002A090	72057594037934974	0.120258	1.000000
S031C002P101R002A091	72057594037934974	0.122908	1.000000
S031C003P008R001A114	72057594037936688	0.076122	0.826087
S031C003P044R001A111	72057594037935875	0.130493	0.975000
S031C003P085R002A115	72057594037934731	0.138010	1.000000
S031C003P101R001A092	72057594037940428	0.113137	1.000000
S032C001P008R001A093	72057594037932246	0.125656	1.000000
S032C001P008R001A094	72057594037932246	0.148092	1.000000
S032C001P008R001A095	72057594037932246	0.132682	1.000000
S032C001P008R001A096	72057594037932246	0.123984	0.916667
S032C001P008R001A097	72057594037932246	0.094411	1.000000
S032C001P008R001A105	72057594037932246	0.119762	0.700000
S032C001P008R002A061	72057594037932246	0.123755	0.857143
S032C001P043R002A093	72057594037935602	0.039923	1.000000
S032C001P044R001A116	72057594037934141	0.129393	0.826087
S032C001P067R002A077	72057594037929406	0.060948	0.885714
S032C001P067R002A078	72057594037929406	0.058159	0.968254
S032C001P067R002A080	72057594037929406	0.057486	1.000000
S032C001P067R002A083	72057594037929406	0.043723	1.000000
S032C001P067R002A085	72057594037929406	0.057101	0.980769
S032C001P067R002A086	72057594037929406	0.047931	0.750000
S032C001P104R002A094	72057594037933446	0.114471	0.833333
S032C001P104R002A098	72057594037933446	0.117084	0.720000
S032C001P104R002A100	72057594037933446	0.115840	0.937500
S032C001P104R002A101	72057594037933446	0.114335	0.952381
S032C001P104R002A102	72057594037933446	0.113277	0.918919
S032C001P104R002A103	72057594037933446	0.114504	1.000000
S032C001P104R002A104	72057594037933446	0.114946	0.937500
S032C001P104R002A105	72057594037933446	0.113987	0.833333
S032C002P008R001A092	72057594037930986	0.422973	1.000000
S032C002P008R001A093	72057594037930989	0.083830	1.000000
S032C002P008R001A094	72057594037930989	0.084290	0.978261
S032C002P008R001A095	72057594037930989	0.083689	1.000000
S032C002P008R001A096	72057594037930989	0.080166	0.959184
S032C002P008R001A097	72057594037930989	0.080326	1.000000
S032C002P008R001A098	72057594037930989	0.080671	1.000000
S032C002P008R001A099	72057594037930989	0.079827	1.000000
S032C002P008R001A100	72057594037930989	0.083623	0.979167
S032C002P008R001A101	72057594037930989	0.082439	1.000000
S032C002P008R001A102	72057594037930989	0.080744	1.000000
S032C002P008R001A103	72057594037930989	0.085488	1.000000
S032C002P008R001A104	72057594037930989	0.082726	1.000000
S032C002P008R001A105	72057594037930989	0.086497	0.974359
S032C002P008R002A061	72057594037930989	0.089209	0.952381
S032C002P008R002A062	72057594037930989	0.079959	0.924528
S032C002P008R002A063	72057594037930989	0.082877	0.864865
S032C002P008R002A064	72057594037930989	0.083552	1.000000
S032C002P008R002A065	72057594037930989	0.081328	1.000000
S032C002P008R002A066	72057594037930989	0.082336	1.000000
S032C002P008R002A067	72057594037930989	0.086749	1.000000
S032C002P008R002A068	72057594037930989	0.086752	1.000000
S032C002P008R002A069	72057594037930989	0.087854	1.000000
S032C002P008R002A070	72057594037930989	0.081376	1.000000
S032C002P008R002A071	72057594037930989	0.084378	1.000000
S032C002P008R002A072	72057594037930989	0.088073	1.000000
S032C002P008R002A073	72057594037930989	0.083477	1.000000
S032C002P008R002A074	72057594037930989	0.086531	1.000000
S032C002P008R002A075	72057594037930989	0.098731	1.000000
S032C002P008R002A076	72057594037930989	0.085559	0.880597
S032C002P008R002A077	72057594037930989	0.107826	1.000000
S032C002P008R002A078	72057594037930989	0.106929	1.000000
S032C002P008R002A079	72057594037930989	0.120807	1.000000
S032C002P008R002A080	72057594037930989	0.082323	1.000000
S032C002P008R002A081	72057594037930989	0.104376	1.000000
S032C002P008R002A082	72057594037930989	0.104087	1.000000
S032C002P008R002A083	72057594037930989	0.095752	1.000000
S032C002P008R002A084	72057594037930989	0.088641	1.000000
S032C002P008R002A085	72057594037930989	0.083702	1.000000
S032C002P008R002A086	72057594037930989	0.082809	1.000000
S032C002P008R002A087	72057594037930989	0.082775	1.000000
S032C002P008R002A088	72057594037930989	0.082019	1.000000
S032C002P008R002A089	72057594037930989	0.086175	1.000000
S032C002P008R002A090	72057594037930989	0.087733	1.000000
S032C002P008R002A091	72057594037930989	0.084612	1.000000
S032C002P008R002A092	72057594037930989	0.095332	1.000000
S032C002P008R002A093	72057594037930989	0.092142	1.000000
S032C002P008R002A094	72057594037930989	0.083585	1.000000
S032C002P008R002A095	72057594037930989	0.087421	1.000000
S032C002P008R002A096	72057594037930989	0.098353	1.000000
S032C002P008R002A097	72057594037930989	0.093036	1.000000
